Namespace(algo='dqn', batch_size=32, checkpoint_freq=500000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0001, niter=2000000, nproc=2, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_dqn/', target_update=2500, train_freq=2, train_start=5000, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 2 x (4, 84, 84) uint8
iter  44000 |loss   0.00 |n_ep  2768 |ep_len   33.1 |ep_rew  -0.16 |raw_ep_rew   1.21 |env_step  88000 |time 16:54 rem 751:32
iter  44500 |loss   0.00 |n_ep  2796 |ep_len   34.2 |ep_rew  -0.11 |raw_ep_rew   1.37 |env_step  89000 |time 17:06 rem 751:47
iter  45000 |loss   0.00 |n_ep  2825 |ep_len   41.8 |ep_rew   0.09 |raw_ep_rew   1.47 |env_step  90000 |time 17:18 rem 751:59
iter  45500 |loss   0.00 |n_ep  2859 |ep_len   30.8 |ep_rew  -0.20 |raw_ep_rew   1.03 |env_step  91000 |time 17:30 rem 752:15
iter  46000 |loss   0.00 |n_ep  2891 |ep_len   29.0 |ep_rew  -0.25 |raw_ep_rew   1.00 |env_step  92000 |time 17:42 rem 752:27
iter  46500 |loss   0.00 |n_ep  2913 |ep_len   38.0 |ep_rew   0.00 |raw_ep_rew   1.72 |env_step  93000 |time 17:54 rem 752:38
iter  47000 |loss   0.00 |n_ep  2936 |ep_len   44.1 |ep_rew   0.22 |raw_ep_rew   2.31 |env_step  94000 |time 18:07 rem 752:48
iter  47500 |loss   0.00 |n_ep  2970 |ep_len   26.6 |ep_rew  -0.31 |raw_ep_rew   1.79 |env_step  95000 |time 18:19 rem 752:58
iter  48000 |loss   0.00 |n_ep  2998 |ep_len   37.1 |ep_rew  -0.04 |raw_ep_rew   1.56 |env_step  96000 |time 18:31 rem 753:09
iter  48500 |loss   0.00 |n_ep  3026 |ep_len   34.1 |ep_rew  -0.15 |raw_ep_rew   1.61 |env_step  97000 |time 18:43 rem 753:18
iter  49000 |loss   0.00 |n_ep  3049 |ep_len   45.1 |ep_rew   0.17 |raw_ep_rew   1.80 |env_step  98000 |time 18:55 rem 753:29
iter  49500 |loss   0.01 |n_ep  3076 |ep_len   37.8 |ep_rew  -0.06 |raw_ep_rew   1.72 |env_step  99000 |time 19:07 rem 753:37
iter  50000 |loss   0.00 |n_ep  3104 |ep_len   30.5 |ep_rew  -0.21 |raw_ep_rew   1.70 |env_step 100000 |time 19:19 rem 753:47
iter  50500 |loss   0.01 |n_ep  3129 |ep_len   34.2 |ep_rew  -0.16 |raw_ep_rew   1.89 |env_step 101000 |time 19:31 rem 753:55
iter  51000 |loss   0.00 |n_ep  3161 |ep_len   30.5 |ep_rew  -0.23 |raw_ep_rew   1.40 |env_step 102000 |time 19:43 rem 754:02
iter  51500 |loss   0.00 |n_ep  3190 |ep_len   33.5 |ep_rew  -0.07 |raw_ep_rew   1.31 |env_step 103000 |time 19:56 rem 754:14
iter  52000 |loss   0.01 |n_ep  3221 |ep_len   26.9 |ep_rew  -0.33 |raw_ep_rew   1.38 |env_step 104000 |time 20:08 rem 754:20
iter  52500 |loss   0.00 |n_ep  3248 |ep_len   37.7 |ep_rew  -0.04 |raw_ep_rew   1.33 |env_step 105000 |time 20:20 rem 754:27
iter  53000 |loss   0.00 |n_ep  3277 |ep_len   34.7 |ep_rew  -0.15 |raw_ep_rew   1.43 |env_step 106000 |time 20:32 rem 754:33
iter  53500 |loss   0.00 |n_ep  3307 |ep_len   31.4 |ep_rew  -0.16 |raw_ep_rew   1.35 |env_step 107000 |time 20:44 rem 754:39
iter  54000 |loss   0.00 |n_ep  3342 |ep_len   28.7 |ep_rew  -0.24 |raw_ep_rew   1.03 |env_step 108000 |time 20:56 rem 754:47
iter  54500 |loss   0.00 |n_ep  3370 |ep_len   34.9 |ep_rew  -0.02 |raw_ep_rew   1.32 |env_step 109000 |time 21:08 rem 754:52
iter  55000 |loss   0.01 |n_ep  3404 |ep_len   28.8 |ep_rew  -0.23 |raw_ep_rew   1.13 |env_step 110000 |time 21:21 rem 755:01
iter  55500 |loss   0.03 |n_ep  3429 |ep_len   36.7 |ep_rew  -0.01 |raw_ep_rew   1.87 |env_step 111000 |time 21:33 rem 755:05
iter  56000 |loss   0.00 |n_ep  3460 |ep_len   31.9 |ep_rew  -0.14 |raw_ep_rew   1.46 |env_step 112000 |time 21:45 rem 755:11
iter  56500 |loss   0.00 |n_ep  3491 |ep_len   35.9 |ep_rew  -0.15 |raw_ep_rew   1.24 |env_step 113000 |time 21:57 rem 755:16
iter  57000 |loss   0.01 |n_ep  3519 |ep_len   38.5 |ep_rew  -0.02 |raw_ep_rew   1.42 |env_step 114000 |time 22:09 rem 755:20
iter  57500 |loss   0.00 |n_ep  3550 |ep_len   34.0 |ep_rew  -0.14 |raw_ep_rew   1.44 |env_step 115000 |time 22:21 rem 755:27
iter  58000 |loss   0.00 |n_ep  3574 |ep_len   37.0 |ep_rew  -0.02 |raw_ep_rew   1.76 |env_step 116000 |time 22:33 rem 755:30
iter  58500 |loss   0.00 |n_ep  3603 |ep_len   29.8 |ep_rew  -0.21 |raw_ep_rew   1.70 |env_step 117000 |time 22:45 rem 755:33
iter  59000 |loss   0.00 |n_ep  3632 |ep_len   37.5 |ep_rew   0.01 |raw_ep_rew   1.68 |env_step 118000 |time 22:58 rem 755:38
iter  59500 |loss   0.00 |n_ep  3660 |ep_len   31.9 |ep_rew  -0.18 |raw_ep_rew   1.60 |env_step 119000 |time 23:10 rem 755:40
iter  60000 |loss   0.00 |n_ep  3688 |ep_len   35.4 |ep_rew  -0.06 |raw_ep_rew   1.56 |env_step 120000 |time 23:22 rem 755:44
iter  60500 |loss   0.00 |n_ep  3714 |ep_len   34.4 |ep_rew  -0.06 |raw_ep_rew   1.52 |env_step 121000 |time 23:34 rem 755:45
iter  61000 |loss   0.00 |n_ep  3746 |ep_len   33.4 |ep_rew  -0.14 |raw_ep_rew   1.81 |env_step 122000 |time 23:46 rem 755:51
iter  61500 |loss   0.00 |n_ep  3774 |ep_len   41.2 |ep_rew   0.05 |raw_ep_rew   1.53 |env_step 123000 |time 23:58 rem 755:54
iter  62000 |loss   0.00 |n_ep  3803 |ep_len   34.6 |ep_rew  -0.01 |raw_ep_rew   1.50 |env_step 124000 |time 24:11 rem 755:56
iter  62500 |loss   0.00 |n_ep  3829 |ep_len   40.0 |ep_rew   0.03 |raw_ep_rew   1.85 |env_step 125000 |time 24:23 rem 755:59
iter  63000 |loss   0.00 |n_ep  3853 |ep_len   38.3 |ep_rew  -0.03 |raw_ep_rew   2.06 |env_step 126000 |time 24:35 rem 756:00
iter  63500 |loss   0.01 |n_ep  3873 |ep_len   44.3 |ep_rew   0.19 |raw_ep_rew   2.40 |env_step 127000 |time 24:47 rem 756:02
iter  64000 |loss   0.00 |n_ep  3904 |ep_len   36.5 |ep_rew   0.02 |raw_ep_rew   1.94 |env_step 128000 |time 24:59 rem 756:04
iter  64500 |loss   0.00 |n_ep  3930 |ep_len   41.3 |ep_rew   0.05 |raw_ep_rew   1.67 |env_step 129000 |time 25:11 rem 756:05
iter  65000 |loss   0.00 |n_ep  3952 |ep_len   40.0 |ep_rew   0.10 |raw_ep_rew   2.52 |env_step 130000 |time 25:23 rem 756:06
iter  65500 |loss   0.00 |n_ep  3976 |ep_len   42.3 |ep_rew   0.08 |raw_ep_rew   2.94 |env_step 131000 |time 25:36 rem 756:05
iter  66000 |loss   0.01 |n_ep  4001 |ep_len   38.5 |ep_rew  -0.01 |raw_ep_rew   2.41 |env_step 132000 |time 25:48 rem 756:07
iter  66500 |loss   0.00 |n_ep  4026 |ep_len   46.3 |ep_rew   0.28 |raw_ep_rew   2.41 |env_step 133000 |time 26:00 rem 756:08
iter  67000 |loss   0.00 |n_ep  4050 |ep_len   44.1 |ep_rew   0.10 |raw_ep_rew   2.72 |env_step 134000 |time 26:12 rem 756:09
iter  67500 |loss   0.00 |n_ep  4074 |ep_len   41.7 |ep_rew   0.09 |raw_ep_rew   2.39 |env_step 135000 |time 26:24 rem 756:09
iter  68000 |loss   0.00 |n_ep  4098 |ep_len   47.3 |ep_rew   0.28 |raw_ep_rew   2.16 |env_step 136000 |time 26:36 rem 756:09
iter  68500 |loss   0.00 |n_ep  4125 |ep_len   36.0 |ep_rew   0.04 |raw_ep_rew   2.25 |env_step 137000 |time 26:49 rem 756:10
iter  69000 |loss   0.00 |n_ep  4149 |ep_len   45.0 |ep_rew   0.25 |raw_ep_rew   2.72 |env_step 138000 |time 27:01 rem 756:09
iter  69500 |loss   0.01 |n_ep  4173 |ep_len   42.4 |ep_rew   0.10 |raw_ep_rew   2.46 |env_step 139000 |time 27:13 rem 756:09
iter  70000 |loss   0.01 |n_ep  4199 |ep_len   38.4 |ep_rew   0.05 |raw_ep_rew   2.77 |env_step 140000 |time 27:25 rem 756:09
iter  70500 |loss   0.00 |n_ep  4223 |ep_len   40.5 |ep_rew   0.10 |raw_ep_rew   2.81 |env_step 141000 |time 27:37 rem 756:08
iter  71000 |loss   0.01 |n_ep  4250 |ep_len   40.4 |ep_rew   0.13 |raw_ep_rew   2.26 |env_step 142000 |time 27:49 rem 756:07
iter  71500 |loss   0.00 |n_ep  4275 |ep_len   40.1 |ep_rew   0.06 |raw_ep_rew   2.52 |env_step 143000 |time 28:01 rem 756:05
iter  72000 |loss   0.00 |n_ep  4302 |ep_len   38.5 |ep_rew   0.12 |raw_ep_rew   2.89 |env_step 144000 |time 28:14 rem 756:06
iter  72500 |loss   0.00 |n_ep  4322 |ep_len   45.0 |ep_rew   0.20 |raw_ep_rew   3.03 |env_step 145000 |time 28:26 rem 756:06
iter  73000 |loss   0.00 |n_ep  4343 |ep_len   46.4 |ep_rew   0.31 |raw_ep_rew   3.60 |env_step 146000 |time 28:38 rem 756:04
iter  73500 |loss   0.00 |n_ep  4367 |ep_len   39.6 |ep_rew   0.08 |raw_ep_rew   3.09 |env_step 147000 |time 28:50 rem 756:02
iter  74000 |loss   0.00 |n_ep  4391 |ep_len   40.8 |ep_rew   0.14 |raw_ep_rew   3.51 |env_step 148000 |time 29:02 rem 755:59
iter  74500 |loss   0.01 |n_ep  4418 |ep_len   33.5 |ep_rew  -0.11 |raw_ep_rew   2.99 |env_step 149000 |time 29:15 rem 756:00
iter  75000 |loss   0.00 |n_ep  4442 |ep_len   44.1 |ep_rew   0.21 |raw_ep_rew   2.71 |env_step 150000 |time 29:27 rem 755:57
iter  75500 |loss   0.00 |n_ep  4465 |ep_len   37.0 |ep_rew   0.01 |raw_ep_rew   2.96 |env_step 151000 |time 29:39 rem 755:56
iter  76000 |loss   0.00 |n_ep  4488 |ep_len   43.3 |ep_rew   0.21 |raw_ep_rew   3.01 |env_step 152000 |time 29:51 rem 755:54
iter  76500 |loss   0.00 |n_ep  4509 |ep_len   49.3 |ep_rew   0.37 |raw_ep_rew   3.05 |env_step 153000 |time 30:03 rem 755:51
iter  77000 |loss   0.00 |n_ep  4532 |ep_len   41.1 |ep_rew   0.16 |raw_ep_rew   3.54 |env_step 154000 |time 30:15 rem 755:48
iter  77500 |loss   0.00 |n_ep  4554 |ep_len   50.3 |ep_rew   0.34 |raw_ep_rew   3.08 |env_step 155000 |time 30:27 rem 755:44
iter  78000 |loss   0.00 |n_ep  4571 |ep_len   53.3 |ep_rew   0.48 |raw_ep_rew   4.46 |env_step 156000 |time 30:40 rem 755:42
iter  78500 |loss   0.00 |n_ep  4597 |ep_len   38.4 |ep_rew   0.03 |raw_ep_rew   3.80 |env_step 157000 |time 30:52 rem 755:42
iter  79000 |loss   0.00 |n_ep  4621 |ep_len   42.1 |ep_rew   0.10 |raw_ep_rew   3.19 |env_step 158000 |time 31:04 rem 755:38
iter  79500 |loss   0.00 |n_ep  4640 |ep_len   47.6 |ep_rew   0.35 |raw_ep_rew   3.97 |env_step 159000 |time 31:16 rem 755:34
iter  80000 |loss   0.00 |n_ep  4665 |ep_len   39.4 |ep_rew   0.07 |raw_ep_rew   3.68 |env_step 160000 |time 31:28 rem 755:31
iter  80500 |loss   0.00 |n_ep  4686 |ep_len   52.2 |ep_rew   0.48 |raw_ep_rew   3.73 |env_step 161000 |time 31:41 rem 755:30
iter  81000 |loss   0.00 |n_ep  4715 |ep_len   36.0 |ep_rew  -0.01 |raw_ep_rew   3.09 |env_step 162000 |time 31:53 rem 755:27
iter  81500 |loss   0.00 |n_ep  4735 |ep_len   44.9 |ep_rew   0.26 |raw_ep_rew   3.91 |env_step 163000 |time 32:05 rem 755:24
