Namespace(algo='a2c', batch_size=128, checkpoint_freq=250000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0006, niter=1000000, nproc=8, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_a2c/', target_update=2500, train_freq=16, train_start=0, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 8 x (4, 84, 84) uint8
iter    500 |loss   0.17 |n_ep   121 |ep_len   25.9 |ep_rew  -0.31 |raw_ep_rew   0.93 |env_step   4000 |time 00:30 rem 1002:14
iter  77500 |loss  -0.10 |n_ep 10765 |ep_len  116.4 |ep_rew   2.37 |raw_ep_rew  20.41 |env_step 620000 |time 76:59 rem 916:22
iter  78000 |loss   0.01 |n_ep 10798 |ep_len  134.9 |ep_rew   3.07 |raw_ep_rew  22.56 |env_step 624000 |time 77:28 rem 915:50
iter  78500 |loss  -0.03 |n_ep 10836 |ep_len   98.7 |ep_rew   1.85 |raw_ep_rew  20.69 |env_step 628000 |time 77:58 rem 915:17
iter  79000 |loss   0.11 |n_ep 10868 |ep_len  119.8 |ep_rew   2.63 |raw_ep_rew  20.44 |env_step 632000 |time 78:27 rem 914:44
iter  79500 |loss   0.02 |n_ep 10909 |ep_len   91.5 |ep_rew   1.79 |raw_ep_rew  20.36 |env_step 636000 |time 78:57 rem 914:12
iter  80000 |loss  -0.05 |n_ep 10944 |ep_len  122.7 |ep_rew   2.56 |raw_ep_rew  20.39 |env_step 640000 |time 79:26 rem 913:40
iter  80500 |loss  -0.09 |n_ep 10978 |ep_len  127.9 |ep_rew   2.45 |raw_ep_rew  21.12 |env_step 644000 |time 79:56 rem 913:06
iter  81000 |loss  -0.03 |n_ep 11015 |ep_len  109.8 |ep_rew   2.19 |raw_ep_rew  18.66 |env_step 648000 |time 80:25 rem 912:33
iter  81500 |loss  -0.05 |n_ep 11057 |ep_len  102.1 |ep_rew   2.00 |raw_ep_rew  18.44 |env_step 652000 |time 80:55 rem 912:01
iter  82000 |loss   0.07 |n_ep 11088 |ep_len  134.1 |ep_rew   2.97 |raw_ep_rew  18.84 |env_step 656000 |time 81:25 rem 911:29
iter  82500 |loss  -0.13 |n_ep 11124 |ep_len  145.4 |ep_rew   3.21 |raw_ep_rew  20.07 |env_step 660000 |time 81:54 rem 910:57
iter  83000 |loss  -0.01 |n_ep 11158 |ep_len   92.6 |ep_rew   1.90 |raw_ep_rew  22.64 |env_step 664000 |time 82:24 rem 910:24
iter  83500 |loss  -0.02 |n_ep 11193 |ep_len  106.3 |ep_rew   2.62 |raw_ep_rew  23.87 |env_step 668000 |time 82:53 rem 909:51
iter  84000 |loss   0.00 |n_ep 11224 |ep_len  138.8 |ep_rew   3.09 |raw_ep_rew  25.04 |env_step 672000 |time 83:23 rem 909:19
iter  84500 |loss  -0.13 |n_ep 11256 |ep_len  132.7 |ep_rew   2.91 |raw_ep_rew  24.12 |env_step 676000 |time 83:52 rem 908:47
iter  85000 |loss   0.08 |n_ep 11290 |ep_len  123.1 |ep_rew   2.61 |raw_ep_rew  24.25 |env_step 680000 |time 84:22 rem 908:14
iter  85500 |loss  -0.03 |n_ep 11324 |ep_len  114.5 |ep_rew   2.74 |raw_ep_rew  24.73 |env_step 684000 |time 84:51 rem 907:42
iter  86000 |loss   0.02 |n_ep 11357 |ep_len  111.2 |ep_rew   2.41 |raw_ep_rew  25.07 |env_step 688000 |time 85:21 rem 907:10
iter  86500 |loss  -0.01 |n_ep 11388 |ep_len  128.1 |ep_rew   3.02 |raw_ep_rew  24.66 |env_step 692000 |time 85:51 rem 906:38
iter  87000 |loss  -0.05 |n_ep 11419 |ep_len  139.7 |ep_rew   3.26 |raw_ep_rew  25.23 |env_step 696000 |time 86:20 rem 906:05
iter  87500 |loss  -0.02 |n_ep 11452 |ep_len  118.0 |ep_rew   2.75 |raw_ep_rew  25.35 |env_step 700000 |time 86:50 rem 905:33
iter  88000 |loss   0.22 |n_ep 11487 |ep_len  105.3 |ep_rew   2.20 |raw_ep_rew  24.71 |env_step 704000 |time 87:19 rem 905:01
iter  88500 |loss  -0.07 |n_ep 11525 |ep_len   90.0 |ep_rew   1.79 |raw_ep_rew  22.67 |env_step 708000 |time 87:49 rem 904:29
iter  89000 |loss   0.26 |n_ep 11560 |ep_len  108.2 |ep_rew   2.41 |raw_ep_rew  21.20 |env_step 712000 |time 88:18 rem 903:57
iter  89500 |loss   0.07 |n_ep 11595 |ep_len  120.3 |ep_rew   2.68 |raw_ep_rew  20.36 |env_step 716000 |time 88:48 rem 903:24
iter  90000 |loss  -0.01 |n_ep 11625 |ep_len  128.5 |ep_rew   2.97 |raw_ep_rew  22.74 |env_step 720000 |time 89:17 rem 902:52
iter  90500 |loss  -0.03 |n_ep 11656 |ep_len  131.3 |ep_rew   2.90 |raw_ep_rew  24.34 |env_step 724000 |time 89:47 rem 902:20
iter  91000 |loss  -0.03 |n_ep 11690 |ep_len  123.8 |ep_rew   2.94 |raw_ep_rew  25.69 |env_step 728000 |time 90:16 rem 901:48
iter  91500 |loss   0.05 |n_ep 11719 |ep_len  131.1 |ep_rew   2.90 |raw_ep_rew  24.93 |env_step 732000 |time 90:46 rem 901:16
iter  92000 |loss   0.07 |n_ep 11751 |ep_len  124.1 |ep_rew   2.83 |raw_ep_rew  25.60 |env_step 736000 |time 91:15 rem 900:45
iter  92500 |loss   0.16 |n_ep 11781 |ep_len  138.2 |ep_rew   3.50 |raw_ep_rew  26.22 |env_step 740000 |time 91:45 rem 900:13
iter  93000 |loss   0.05 |n_ep 11820 |ep_len  110.0 |ep_rew   2.27 |raw_ep_rew  25.87 |env_step 744000 |time 92:15 rem 899:41
iter  93500 |loss  -0.00 |n_ep 11850 |ep_len  122.1 |ep_rew   2.75 |raw_ep_rew  24.66 |env_step 748000 |time 92:44 rem 899:09
iter  94000 |loss   0.03 |n_ep 11878 |ep_len  132.6 |ep_rew   3.14 |raw_ep_rew  24.48 |env_step 752000 |time 93:14 rem 898:37
iter  94500 |loss   0.02 |n_ep 11909 |ep_len  122.7 |ep_rew   2.59 |raw_ep_rew  25.95 |env_step 756000 |time 93:43 rem 898:05
iter  95000 |loss  -0.07 |n_ep 11941 |ep_len  122.9 |ep_rew   2.76 |raw_ep_rew  25.23 |env_step 760000 |time 94:13 rem 897:35
iter  95500 |loss   0.07 |n_ep 11980 |ep_len  107.4 |ep_rew   2.30 |raw_ep_rew  22.29 |env_step 764000 |time 94:43 rem 897:05
iter  96000 |loss  -0.05 |n_ep 12013 |ep_len  111.3 |ep_rew   2.70 |raw_ep_rew  23.90 |env_step 768000 |time 95:12 rem 896:37
iter  96500 |loss   0.04 |n_ep 12045 |ep_len  112.8 |ep_rew   2.48 |raw_ep_rew  25.16 |env_step 772000 |time 95:42 rem 896:06
iter  97000 |loss   0.07 |n_ep 12074 |ep_len  123.2 |ep_rew   2.79 |raw_ep_rew  24.25 |env_step 776000 |time 96:12 rem 895:36
iter  97500 |loss  -0.02 |n_ep 12108 |ep_len  126.5 |ep_rew   2.95 |raw_ep_rew  22.28 |env_step 780000 |time 96:42 rem 895:06
iter  98000 |loss   0.08 |n_ep 12140 |ep_len  115.6 |ep_rew   2.61 |raw_ep_rew  23.89 |env_step 784000 |time 97:11 rem 894:36
iter  98500 |loss   0.05 |n_ep 12171 |ep_len  120.8 |ep_rew   2.66 |raw_ep_rew  23.31 |env_step 788000 |time 97:41 rem 894:07
iter  99000 |loss  -0.04 |n_ep 12203 |ep_len  116.4 |ep_rew   2.86 |raw_ep_rew  27.38 |env_step 792000 |time 98:11 rem 893:37
iter  99500 |loss   0.15 |n_ep 12235 |ep_len  100.2 |ep_rew   2.55 |raw_ep_rew  27.53 |env_step 796000 |time 98:41 rem 893:06
iter 100000 |loss  -0.00 |n_ep 12266 |ep_len  131.6 |ep_rew   2.99 |raw_ep_rew  24.09 |env_step 800000 |time 99:10 rem 892:37
iter 100500 |loss   0.13 |n_ep 12294 |ep_len  131.1 |ep_rew   3.16 |raw_ep_rew  27.76 |env_step 804000 |time 99:40 rem 892:07
iter 101000 |loss  -0.00 |n_ep 12331 |ep_len  118.6 |ep_rew   2.68 |raw_ep_rew  25.70 |env_step 808000 |time 100:10 rem 891:37
iter 101500 |loss   0.02 |n_ep 12365 |ep_len  115.4 |ep_rew   2.55 |raw_ep_rew  25.45 |env_step 812000 |time 100:40 rem 891:07
iter 102000 |loss   0.13 |n_ep 12394 |ep_len  130.7 |ep_rew   3.36 |raw_ep_rew  24.79 |env_step 816000 |time 101:09 rem 890:37
iter 102500 |loss   0.07 |n_ep 12426 |ep_len  141.9 |ep_rew   3.29 |raw_ep_rew  28.52 |env_step 820000 |time 101:39 rem 890:07
iter 103000 |loss   0.10 |n_ep 12456 |ep_len  136.6 |ep_rew   3.17 |raw_ep_rew  27.67 |env_step 824000 |time 102:09 rem 889:37
iter 103500 |loss  -0.02 |n_ep 12487 |ep_len  112.9 |ep_rew   2.85 |raw_ep_rew  29.19 |env_step 828000 |time 102:38 rem 889:07
iter 104000 |loss  -0.22 |n_ep 12517 |ep_len  126.7 |ep_rew   3.43 |raw_ep_rew  29.95 |env_step 832000 |time 103:08 rem 888:38
iter 104500 |loss  -0.00 |n_ep 12544 |ep_len  137.1 |ep_rew   3.27 |raw_ep_rew  28.76 |env_step 836000 |time 103:38 rem 888:07
iter 105000 |loss   0.01 |n_ep 12582 |ep_len  105.3 |ep_rew   2.21 |raw_ep_rew  27.78 |env_step 840000 |time 104:08 rem 887:37
iter 105500 |loss  -0.03 |n_ep 12610 |ep_len  135.9 |ep_rew   2.99 |raw_ep_rew  24.74 |env_step 844000 |time 104:37 rem 887:07
iter 106000 |loss  -0.04 |n_ep 12644 |ep_len  112.1 |ep_rew   2.55 |raw_ep_rew  25.53 |env_step 848000 |time 105:07 rem 886:38
iter 106500 |loss  -0.07 |n_ep 12672 |ep_len  131.5 |ep_rew   3.11 |raw_ep_rew  24.48 |env_step 852000 |time 105:37 rem 886:08
iter 107000 |loss  -0.04 |n_ep 12707 |ep_len  116.7 |ep_rew   2.59 |raw_ep_rew  26.24 |env_step 856000 |time 106:07 rem 885:38
iter 107500 |loss   0.09 |n_ep 12736 |ep_len  117.7 |ep_rew   2.88 |raw_ep_rew  27.48 |env_step 860000 |time 106:36 rem 885:08
iter 108000 |loss  -0.09 |n_ep 12775 |ep_len  107.9 |ep_rew   2.23 |raw_ep_rew  21.66 |env_step 864000 |time 107:06 rem 884:39
iter 108500 |loss  -0.08 |n_ep 12801 |ep_len  140.6 |ep_rew   3.18 |raw_ep_rew  20.27 |env_step 868000 |time 107:36 rem 884:08
iter 109000 |loss   0.06 |n_ep 12836 |ep_len  120.1 |ep_rew   2.69 |raw_ep_rew  23.98 |env_step 872000 |time 108:06 rem 883:38
iter 109500 |loss  -0.14 |n_ep 12867 |ep_len  126.4 |ep_rew   2.89 |raw_ep_rew  24.32 |env_step 876000 |time 108:35 rem 883:08
iter 110000 |loss  -0.07 |n_ep 12898 |ep_len  123.9 |ep_rew   2.87 |raw_ep_rew  26.57 |env_step 880000 |time 109:05 rem 882:39
iter 110500 |loss   0.06 |n_ep 12928 |ep_len  142.9 |ep_rew   3.55 |raw_ep_rew  26.98 |env_step 884000 |time 109:35 rem 882:08
iter 111000 |loss   0.04 |n_ep 12957 |ep_len  148.9 |ep_rew   3.56 |raw_ep_rew  27.22 |env_step 888000 |time 110:04 rem 881:38
iter 111500 |loss   0.05 |n_ep 12988 |ep_len  111.7 |ep_rew   2.32 |raw_ep_rew  27.53 |env_step 892000 |time 110:34 rem 881:08
iter 112000 |loss   0.06 |n_ep 13023 |ep_len  114.9 |ep_rew   2.67 |raw_ep_rew  27.11 |env_step 896000 |time 111:04 rem 880:39
iter 112500 |loss   0.03 |n_ep 13055 |ep_len  136.5 |ep_rew   3.18 |raw_ep_rew  27.24 |env_step 900000 |time 111:34 rem 880:08
iter 113000 |loss  -0.06 |n_ep 13088 |ep_len  122.4 |ep_rew   2.76 |raw_ep_rew  24.33 |env_step 904000 |time 112:03 rem 879:38
iter 113500 |loss  -0.11 |n_ep 13116 |ep_len  128.4 |ep_rew   2.70 |raw_ep_rew  24.99 |env_step 908000 |time 112:33 rem 879:08
iter 114000 |loss   0.11 |n_ep 13150 |ep_len  121.8 |ep_rew   2.68 |raw_ep_rew  25.44 |env_step 912000 |time 113:03 rem 878:39
iter 114500 |loss   0.04 |n_ep 13180 |ep_len  123.1 |ep_rew   2.72 |raw_ep_rew  21.50 |env_step 916000 |time 113:33 rem 878:09
iter 115000 |loss  -0.08 |n_ep 13212 |ep_len  145.8 |ep_rew   3.57 |raw_ep_rew  23.03 |env_step 920000 |time 114:02 rem 877:39
iter 115500 |loss   0.10 |n_ep 13238 |ep_len  144.5 |ep_rew   3.91 |raw_ep_rew  28.81 |env_step 924000 |time 114:32 rem 877:08
iter 116000 |loss  -0.05 |n_ep 13273 |ep_len  127.9 |ep_rew   2.75 |raw_ep_rew  29.21 |env_step 928000 |time 115:02 rem 876:39
iter 116500 |loss  -0.00 |n_ep 13303 |ep_len  119.2 |ep_rew   2.98 |raw_ep_rew  26.74 |env_step 932000 |time 115:31 rem 876:09
iter 117000 |loss   0.01 |n_ep 13332 |ep_len  138.7 |ep_rew   3.37 |raw_ep_rew  28.22 |env_step 936000 |time 116:01 rem 875:39
iter 117500 |loss   0.02 |n_ep 13360 |ep_len  139.5 |ep_rew   3.23 |raw_ep_rew  27.01 |env_step 940000 |time 116:31 rem 875:08
iter 118000 |loss  -0.02 |n_ep 13390 |ep_len  126.9 |ep_rew   3.14 |raw_ep_rew  29.56 |env_step 944000 |time 117:01 rem 874:39
iter 118500 |loss   0.05 |n_ep 13419 |ep_len  143.7 |ep_rew   3.26 |raw_ep_rew  27.98 |env_step 948000 |time 117:30 rem 874:08
iter 119000 |loss   0.10 |n_ep 13447 |ep_len  120.6 |ep_rew   3.04 |raw_ep_rew  29.94 |env_step 952000 |time 118:00 rem 873:38
iter 119500 |loss   0.06 |n_ep 13474 |ep_len  149.7 |ep_rew   3.65 |raw_ep_rew  30.46 |env_step 956000 |time 118:30 rem 873:08
iter 120000 |loss   0.03 |n_ep 13500 |ep_len  128.8 |ep_rew   3.22 |raw_ep_rew  30.45 |env_step 960000 |time 118:59 rem 872:38
iter 120500 |loss   0.09 |n_ep 13530 |ep_len  125.2 |ep_rew   2.98 |raw_ep_rew  30.72 |env_step 964000 |time 119:29 rem 872:08
iter 121000 |loss   0.08 |n_ep 13553 |ep_len  167.2 |ep_rew   4.85 |raw_ep_rew  32.34 |env_step 968000 |time 119:59 rem 871:38
iter 121500 |loss  -0.02 |n_ep 13583 |ep_len  121.0 |ep_rew   3.25 |raw_ep_rew  37.59 |env_step 972000 |time 120:28 rem 871:08
iter 122000 |loss   0.06 |n_ep 13608 |ep_len  140.1 |ep_rew   3.42 |raw_ep_rew  34.64 |env_step 976000 |time 120:58 rem 870:38
iter 122500 |loss  -0.03 |n_ep 13632 |ep_len  149.9 |ep_rew   3.84 |raw_ep_rew  37.13 |env_step 980000 |time 121:28 rem 870:08
iter 123000 |loss   0.14 |n_ep 13662 |ep_len  145.5 |ep_rew   3.49 |raw_ep_rew  35.90 |env_step 984000 |time 121:58 rem 869:37
iter 123500 |loss   0.12 |n_ep 13691 |ep_len  132.6 |ep_rew   3.21 |raw_ep_rew  34.43 |env_step 988000 |time 122:27 rem 869:07
iter 124000 |loss   0.15 |n_ep 13721 |ep_len  123.8 |ep_rew   3.31 |raw_ep_rew  34.32 |env_step 992000 |time 122:57 rem 868:38
iter 124500 |loss  -0.05 |n_ep 13752 |ep_len  127.8 |ep_rew   3.32 |raw_ep_rew  29.66 |env_step 996000 |time 123:27 rem 868:08
iter 125000 |loss  -0.04 |n_ep 13783 |ep_len  120.3 |ep_rew   3.02 |raw_ep_rew  29.65 |env_step 1000000 |time 123:56 rem 867:38
iter 125500 |loss  -0.02 |n_ep 13809 |ep_len  141.7 |ep_rew   4.00 |raw_ep_rew  32.25 |env_step 1004000 |time 124:26 rem 867:08
iter 126000 |loss   0.17 |n_ep 13841 |ep_len  119.6 |ep_rew   2.85 |raw_ep_rew  32.61 |env_step 1008000 |time 124:56 rem 866:38
iter 126500 |loss   0.17 |n_ep 13867 |ep_len  130.3 |ep_rew   3.15 |raw_ep_rew  30.84 |env_step 1012000 |time 125:26 rem 866:08
iter 127000 |loss   0.01 |n_ep 13893 |ep_len  156.3 |ep_rew   3.66 |raw_ep_rew  29.61 |env_step 1016000 |time 125:55 rem 865:38
iter 127500 |loss  -0.02 |n_ep 13919 |ep_len  164.8 |ep_rew   3.97 |raw_ep_rew  30.29 |env_step 1020000 |time 126:25 rem 865:08
iter 128000 |loss  -0.04 |n_ep 13949 |ep_len  118.1 |ep_rew   2.62 |raw_ep_rew  29.10 |env_step 1024000 |time 126:55 rem 864:38
iter 128500 |loss  -0.06 |n_ep 13974 |ep_len  153.3 |ep_rew   3.86 |raw_ep_rew  31.09 |env_step 1028000 |time 127:24 rem 864:08
iter 129000 |loss   0.10 |n_ep 14002 |ep_len  157.8 |ep_rew   3.94 |raw_ep_rew  30.30 |env_step 1032000 |time 127:54 rem 863:38
iter 129500 |loss  -0.04 |n_ep 14031 |ep_len  135.4 |ep_rew   3.15 |raw_ep_rew  29.01 |env_step 1036000 |time 128:24 rem 863:08
iter 130000 |loss   0.10 |n_ep 14056 |ep_len  183.7 |ep_rew   4.49 |raw_ep_rew  29.29 |env_step 1040000 |time 128:54 rem 862:38
iter 130500 |loss   0.12 |n_ep 14078 |ep_len  171.0 |ep_rew   4.47 |raw_ep_rew  31.78 |env_step 1044000 |time 129:23 rem 862:08
iter 131000 |loss   0.07 |n_ep 14106 |ep_len  158.1 |ep_rew   3.72 |raw_ep_rew  31.65 |env_step 1048000 |time 129:53 rem 861:38
iter 131500 |loss   0.14 |n_ep 14127 |ep_len  201.2 |ep_rew   5.21 |raw_ep_rew  32.49 |env_step 1052000 |time 130:23 rem 861:07
iter 132000 |loss   0.05 |n_ep 14153 |ep_len  156.4 |ep_rew   3.90 |raw_ep_rew  37.98 |env_step 1056000 |time 130:52 rem 860:37
iter 132500 |loss  -0.07 |n_ep 14179 |ep_len  152.5 |ep_rew   3.98 |raw_ep_rew  39.88 |env_step 1060000 |time 131:22 rem 860:07
iter 133000 |loss  -0.09 |n_ep 14207 |ep_len  135.8 |ep_rew   3.56 |raw_ep_rew  36.34 |env_step 1064000 |time 131:52 rem 859:37
iter 133500 |loss   0.02 |n_ep 14231 |ep_len  171.1 |ep_rew   4.57 |raw_ep_rew  39.77 |env_step 1068000 |time 132:21 rem 859:07
iter 134000 |loss   0.05 |n_ep 14260 |ep_len  125.1 |ep_rew   3.03 |raw_ep_rew  35.80 |env_step 1072000 |time 132:51 rem 858:37
iter 134500 |loss   0.02 |n_ep 14284 |ep_len  158.4 |ep_rew   4.30 |raw_ep_rew  34.46 |env_step 1076000 |time 133:21 rem 858:07
iter 135000 |loss  -0.09 |n_ep 14317 |ep_len  116.5 |ep_rew   3.23 |raw_ep_rew  36.55 |env_step 1080000 |time 133:50 rem 857:37
iter 135500 |loss   0.02 |n_ep 14338 |ep_len  142.0 |ep_rew   3.99 |raw_ep_rew  35.65 |env_step 1084000 |time 134:20 rem 857:07
iter 136000 |loss   0.02 |n_ep 14366 |ep_len  137.8 |ep_rew   3.50 |raw_ep_rew  36.59 |env_step 1088000 |time 134:50 rem 856:37
iter 136500 |loss  -0.05 |n_ep 14388 |ep_len  174.6 |ep_rew   4.71 |raw_ep_rew  39.03 |env_step 1092000 |time 135:20 rem 856:07
iter 137000 |loss   0.12 |n_ep 14419 |ep_len  117.3 |ep_rew   3.04 |raw_ep_rew  39.40 |env_step 1096000 |time 135:49 rem 855:37
iter 137500 |loss   0.05 |n_ep 14442 |ep_len  157.1 |ep_rew   4.14 |raw_ep_rew  35.08 |env_step 1100000 |time 136:19 rem 855:07
iter 138000 |loss  -0.07 |n_ep 14470 |ep_len  154.6 |ep_rew   3.79 |raw_ep_rew  39.65 |env_step 1104000 |time 136:49 rem 854:37
iter 138500 |loss   0.09 |n_ep 14495 |ep_len  149.6 |ep_rew   4.25 |raw_ep_rew  36.09 |env_step 1108000 |time 137:18 rem 854:07
iter 139000 |loss   0.01 |n_ep 14517 |ep_len  187.0 |ep_rew   4.84 |raw_ep_rew  34.95 |env_step 1112000 |time 137:48 rem 853:35
iter 139500 |loss   0.05 |n_ep 14548 |ep_len  113.8 |ep_rew   2.52 |raw_ep_rew  34.81 |env_step 1116000 |time 138:17 rem 853:04
iter 140000 |loss   0.11 |n_ep 14571 |ep_len  162.0 |ep_rew   4.28 |raw_ep_rew  34.30 |env_step 1120000 |time 138:47 rem 852:32
iter 140500 |loss  -0.06 |n_ep 14596 |ep_len  153.6 |ep_rew   3.97 |raw_ep_rew  42.96 |env_step 1124000 |time 139:16 rem 852:01
iter 141000 |loss   0.09 |n_ep 14622 |ep_len  166.0 |ep_rew   5.40 |raw_ep_rew  44.49 |env_step 1128000 |time 139:46 rem 851:30
iter 141500 |loss  -0.11 |n_ep 14646 |ep_len  178.2 |ep_rew   5.08 |raw_ep_rew  38.31 |env_step 1132000 |time 140:15 rem 850:59
iter 142000 |loss  -0.02 |n_ep 14665 |ep_len  192.4 |ep_rew   5.30 |raw_ep_rew  39.57 |env_step 1136000 |time 140:45 rem 850:28
iter 142500 |loss   0.04 |n_ep 14692 |ep_len  117.9 |ep_rew   2.44 |raw_ep_rew  37.59 |env_step 1140000 |time 141:14 rem 849:57
iter 143000 |loss   0.02 |n_ep 14719 |ep_len  166.0 |ep_rew   4.47 |raw_ep_rew  33.14 |env_step 1144000 |time 141:44 rem 849:26
iter 143500 |loss   0.06 |n_ep 14744 |ep_len  141.1 |ep_rew   3.75 |raw_ep_rew  36.24 |env_step 1148000 |time 142:13 rem 848:54
iter 144000 |loss  -0.05 |n_ep 14770 |ep_len  141.4 |ep_rew   3.31 |raw_ep_rew  35.86 |env_step 1152000 |time 142:43 rem 848:23
iter 144500 |loss  -0.05 |n_ep 14792 |ep_len  177.0 |ep_rew   5.12 |raw_ep_rew  37.67 |env_step 1156000 |time 143:12 rem 847:52
iter 145000 |loss  -0.04 |n_ep 14818 |ep_len  178.9 |ep_rew   4.66 |raw_ep_rew  34.22 |env_step 1160000 |time 143:42 rem 847:21
iter 145500 |loss   0.14 |n_ep 14837 |ep_len  186.2 |ep_rew   4.90 |raw_ep_rew  35.03 |env_step 1164000 |time 144:11 rem 846:49
iter 146000 |loss   0.11 |n_ep 14858 |ep_len  199.2 |ep_rew   5.17 |raw_ep_rew  41.67 |env_step 1168000 |time 144:41 rem 846:18
iter 146500 |loss   0.07 |n_ep 14883 |ep_len  124.4 |ep_rew   3.42 |raw_ep_rew  46.00 |env_step 1172000 |time 145:10 rem 845:47
iter 147000 |loss   0.05 |n_ep 14907 |ep_len  182.5 |ep_rew   4.57 |raw_ep_rew  40.28 |env_step 1176000 |time 145:39 rem 845:15
iter 147500 |loss   0.12 |n_ep 14929 |ep_len  199.2 |ep_rew   4.99 |raw_ep_rew  40.03 |env_step 1180000 |time 146:09 rem 844:44
iter 148000 |loss  -0.01 |n_ep 14951 |ep_len  188.2 |ep_rew   4.78 |raw_ep_rew  37.94 |env_step 1184000 |time 146:38 rem 844:13
iter 148500 |loss  -0.04 |n_ep 14968 |ep_len  172.6 |ep_rew   4.37 |raw_ep_rew  41.04 |env_step 1188000 |time 147:08 rem 843:42
iter 149000 |loss   0.03 |n_ep 14992 |ep_len  172.9 |ep_rew   4.55 |raw_ep_rew  43.28 |env_step 1192000 |time 147:37 rem 843:10
iter 149500 |loss   0.14 |n_ep 15018 |ep_len  153.9 |ep_rew   3.85 |raw_ep_rew  40.16 |env_step 1196000 |time 148:07 rem 842:39
iter 150000 |loss  -0.04 |n_ep 15042 |ep_len  163.9 |ep_rew   4.73 |raw_ep_rew  43.00 |env_step 1200000 |time 148:36 rem 842:08
iter 150500 |loss   0.11 |n_ep 15066 |ep_len  161.4 |ep_rew   4.27 |raw_ep_rew  42.52 |env_step 1204000 |time 149:06 rem 841:37
iter 151000 |loss   0.02 |n_ep 15085 |ep_len  169.5 |ep_rew   4.86 |raw_ep_rew  42.97 |env_step 1208000 |time 149:35 rem 841:06
iter 151500 |loss  -0.03 |n_ep 15107 |ep_len  170.1 |ep_rew   4.19 |raw_ep_rew  42.25 |env_step 1212000 |time 150:05 rem 840:34
iter 152000 |loss  -0.08 |n_ep 15124 |ep_len  258.0 |ep_rew   7.09 |raw_ep_rew  47.66 |env_step 1216000 |time 150:34 rem 840:03
iter 152500 |loss   0.05 |n_ep 15150 |ep_len  171.5 |ep_rew   5.27 |raw_ep_rew  54.35 |env_step 1220000 |time 151:04 rem 839:32
iter 153000 |loss   0.01 |n_ep 15173 |ep_len  190.2 |ep_rew   4.81 |raw_ep_rew  51.41 |env_step 1224000 |time 151:33 rem 839:01
iter 153500 |loss   0.05 |n_ep 15196 |ep_len  159.3 |ep_rew   4.35 |raw_ep_rew  46.83 |env_step 1228000 |time 152:03 rem 838:30
iter 154000 |loss   0.12 |n_ep 15216 |ep_len  193.8 |ep_rew   5.17 |raw_ep_rew  48.44 |env_step 1232000 |time 152:32 rem 837:59
iter 154500 |loss  -0.05 |n_ep 15242 |ep_len  179.7 |ep_rew   4.73 |raw_ep_rew  48.43 |env_step 1236000 |time 153:02 rem 837:29
iter 155000 |loss   0.08 |n_ep 15266 |ep_len  166.4 |ep_rew   4.41 |raw_ep_rew  42.15 |env_step 1240000 |time 153:31 rem 836:59
iter 155500 |loss   0.08 |n_ep 15289 |ep_len  151.6 |ep_rew   4.82 |raw_ep_rew  44.02 |env_step 1244000 |time 154:01 rem 836:29
iter 156000 |loss  -0.06 |n_ep 15308 |ep_len  199.4 |ep_rew   5.30 |raw_ep_rew  42.64 |env_step 1248000 |time 154:31 rem 836:00
iter 156500 |loss   0.11 |n_ep 15326 |ep_len  206.4 |ep_rew   5.45 |raw_ep_rew  43.80 |env_step 1252000 |time 155:00 rem 835:30
iter 157000 |loss   0.11 |n_ep 15345 |ep_len  207.3 |ep_rew   5.52 |raw_ep_rew  46.80 |env_step 1256000 |time 155:30 rem 834:59
iter 157500 |loss   0.02 |n_ep 15366 |ep_len  219.4 |ep_rew   6.04 |raw_ep_rew  47.53 |env_step 1260000 |time 156:00 rem 834:29
iter 158000 |loss   0.06 |n_ep 15388 |ep_len  180.3 |ep_rew   4.82 |raw_ep_rew  46.41 |env_step 1264000 |time 156:29 rem 834:00
iter 158500 |loss   0.02 |n_ep 15407 |ep_len  174.3 |ep_rew   4.89 |raw_ep_rew  50.83 |env_step 1268000 |time 156:59 rem 833:30
iter 159000 |loss   0.01 |n_ep 15430 |ep_len  173.7 |ep_rew   4.45 |raw_ep_rew  44.31 |env_step 1272000 |time 157:29 rem 833:00
iter 159500 |loss  -0.07 |n_ep 15453 |ep_len  193.2 |ep_rew   4.86 |raw_ep_rew  44.25 |env_step 1276000 |time 157:58 rem 832:30
iter 160000 |loss   0.02 |n_ep 15475 |ep_len  166.8 |ep_rew   4.61 |raw_ep_rew  47.74 |env_step 1280000 |time 158:28 rem 832:00
iter 160500 |loss  -0.01 |n_ep 15496 |ep_len  179.7 |ep_rew   5.45 |raw_ep_rew  53.59 |env_step 1284000 |time 158:58 rem 831:29
iter 161000 |loss   0.07 |n_ep 15515 |ep_len  205.5 |ep_rew   5.64 |raw_ep_rew  56.53 |env_step 1288000 |time 159:27 rem 830:57
iter 161500 |loss   0.10 |n_ep 15539 |ep_len  129.7 |ep_rew   3.54 |raw_ep_rew  50.21 |env_step 1292000 |time 159:56 rem 830:26
