Namespace(algo='dqn', batch_size=64, checkpoint_freq=20000, discount=0.996, ent_coef=0.01, env='CartPole-v1', eps_decay=4000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.001, niter=10000, nproc=2, parallel_env=0, print_freq=200, replay_size=20000, save_dir='cartpole_dqn/', target_update=1000, train_freq=1, train_start=100, value_coef=0.5)
observation space: Box(4,)
action space: Discrete(2)
running on device cpu
obses on reset: 2 x (4,) float32
iter    200 |loss   0.01 |n_ep    15 |ep_len   21.4 |ep_rew  21.38 |raw_ep_rew  21.38 |env_step    400 |time 00:00 rem 00:11
iter   6600 |loss   0.22 |n_ep   383 |ep_len  204.8 |ep_rew 204.81 |raw_ep_rew 204.81 |env_step  13200 |time 00:13 rem 00:07
iter   6800 |loss   0.02 |n_ep   385 |ep_len  199.2 |ep_rew 199.18 |raw_ep_rew 199.18 |env_step  13600 |time 00:14 rem 00:06
iter   7000 |loss   0.09 |n_ep   387 |ep_len  199.6 |ep_rew 199.55 |raw_ep_rew 199.55 |env_step  14000 |time 00:14 rem 00:06
iter   7200 |loss   0.03 |n_ep   389 |ep_len  206.9 |ep_rew 206.95 |raw_ep_rew 206.95 |env_step  14400 |time 00:15 rem 00:05
iter   7400 |loss   0.06 |n_ep   391 |ep_len  199.9 |ep_rew 199.87 |raw_ep_rew 199.87 |env_step  14800 |time 00:15 rem 00:05
iter   7600 |loss   0.51 |n_ep   393 |ep_len  214.0 |ep_rew 214.02 |raw_ep_rew 214.02 |env_step  15200 |time 00:16 rem 00:05
iter   7800 |loss   0.09 |n_ep   394 |ep_len  214.6 |ep_rew 214.62 |raw_ep_rew 214.62 |env_step  15600 |time 00:16 rem 00:04
iter   8000 |loss   0.02 |n_ep   395 |ep_len  219.5 |ep_rew 219.46 |raw_ep_rew 219.46 |env_step  16000 |time 00:16 rem 00:04
iter   8200 |loss   0.09 |n_ep   397 |ep_len  226.3 |ep_rew 226.30 |raw_ep_rew 226.30 |env_step  16400 |time 00:17 rem 00:03
iter   8400 |loss   0.43 |n_ep   399 |ep_len  220.4 |ep_rew 220.38 |raw_ep_rew 220.38 |env_step  16800 |time 00:17 rem 00:03
iter   8600 |loss   0.28 |n_ep   401 |ep_len  226.9 |ep_rew 226.87 |raw_ep_rew 226.87 |env_step  17200 |time 00:18 rem 00:02
iter   8800 |loss   0.07 |n_ep   403 |ep_len  224.7 |ep_rew 224.74 |raw_ep_rew 224.74 |env_step  17600 |time 00:18 rem 00:02
iter   9000 |loss   0.03 |n_ep   405 |ep_len  220.8 |ep_rew 220.81 |raw_ep_rew 220.81 |env_step  18000 |time 00:19 rem 00:02
iter   9200 |loss   0.05 |n_ep   407 |ep_len  230.0 |ep_rew 230.04 |raw_ep_rew 230.04 |env_step  18400 |time 00:19 rem 00:01
iter   9400 |loss   0.10 |n_ep   408 |ep_len  227.5 |ep_rew 227.54 |raw_ep_rew 227.54 |env_step  18800 |time 00:19 rem 00:01
iter   9600 |loss   0.04 |n_ep   410 |ep_len  224.8 |ep_rew 224.76 |raw_ep_rew 224.76 |env_step  19200 |time 00:20 rem 00:00
iter   9800 |loss   0.04 |n_ep   412 |ep_len  220.6 |ep_rew 220.61 |raw_ep_rew 220.61 |env_step  19600 |time 00:20 rem 00:00
save checkpoint to cartpole_dqn/9999.pth
